time_step,delta,a,cte,epsi
350,-0.012236068288599754,0.27681095819539375,-0.03274162627022292,0.10003325439167296
351,-0.01237873694793355,0.27601450176109055,-0.04343226852387261,0.10139874808216155
352,-0.011727367748725221,0.27694943277523737,-0.05224552622030387,0.09672476977174933
353,-0.010445617602509713,0.27595675519514146,-0.057740648587895294,0.0862002176168113
354,-0.008555712730736782,0.2770747255994953,-0.06105929614750494,0.07114928905529927
355,-0.006621681756152765,0.2770625784659337,-0.061502410276716546,0.055294864625481235
356,-0.0045685835737233485,0.27561032988812095,-0.0600225112303292,0.038173804451610505
357,0.0010316786385940059,0.2765346351662358,-0.06132615304505862,-0.007899219178925868
358,0.001233745467211876,0.2781902362989688,-0.04848668235996456,-0.010214671903544316
359,0.0007165708003981987,0.27845051682839567,-0.037990004896386154,-0.00645263362673549
360,-0.0012395908811216958,0.27763557869584793,-0.030442240128991216,0.009359692499435827
361,-0.004226464736975892,0.2758358643696096,-0.026088142590822372,0.033618732929937806
362,-0.011352374796829016,0.2762423373069572,-0.020849490315839603,0.09209926620557492
363,-0.013424972786836444,0.2750502374193302,-0.032692085683720506,0.1091548896473324
364,-0.014488764673545306,0.27487885424620295,-0.04569564355182365,0.1182921653838199
365,-0.014350115663469042,0.27621817013493916,-0.056319153598849425,0.1180829273453528
366,-0.013462189384163695,0.27569938355229473,-0.0633707283674596,0.11096701294287059
367,-0.011257010259807902,0.2763691310390274,-0.067489075501868,0.09335080176607824
368,-0.00902252315662948,0.27604390802537593,-0.06812718861340272,0.07506220300962702
369,-0.006399160647401763,0.27715636247481573,-0.06553305597878989,0.05366330007063704
370,-0.001555309021264339,0.2774171811357012,-0.06495726434224025,0.013692311187789963
371,-0.0007889534929359149,0.2760811799463448,-0.050356433877198015,0.006695056789756472
372,-0.0006549328190340432,0.2771568766861554,-0.03753937216217196,0.005026373182156673
373,-0.001854982326661716,0.27721891147393934,-0.02714884525829575,0.014454043241197872
374,-0.0037994788609110124,0.27559728073985057,-0.019286398568112872,0.029958101501637618
375,-0.008860161607066805,0.2772213132474594,-0.011714455554738379,0.07158406097719525
376,-0.010235159569042003,0.277656953600006,-0.020988489151392287,0.0833988535393238
377,-0.011223995907658288,0.2776008448480342,-0.03122904288954942,0.09196498857859736
378,-0.011158224781204247,0.27579576510787573,-0.04120623103483467,0.09133174251984881
379,-0.010337086551069822,0.2749223801764299,-0.04944705644882674,0.08474716490277255
380,-0.008921547149630041,0.27646010414301375,-0.05487329561933052,0.07379515114246618
381,-0.006671233140177111,0.27547961076749605,-0.05791070195633097,0.055279989297611014
382,-0.00491607579949506,0.27729223501856687,-0.05793195927174111,0.04114982994608815
383,-0.001869216456673773,0.27805657112631965,-0.057480143380701065,0.015965939571686613
384,0.0012377370000943653,0.27875730024561135,-0.05371012454827451,-0.010029725562749049
385,0.0010586584188761459,0.2784255328763871,-0.04170835806286277,-0.009113089304448976
386,-0.0005123053587058966,0.2760237432924555,-0.03227670735947186,0.0034234508177567805
387,-0.002782294868853486,0.27502054056595343,-0.026864481748503977,0.02173100712004021
388,-0.007048458785303709,0.27483030209936266,-0.023030716743676294,0.056520057696149824
389,-0.012017384516360098,0.27460074234706616,-0.025015948324181636,0.09723352003909645
390,-0.01329053081524996,0.27688160426833563,-0.03656423424649802,0.10883478382386118
391,-0.014028248533454519,0.27727239977442186,-0.04766000520487523,0.11549348578503847
392,-0.01354510561895184,0.27554093206473157,-0.05616159804282006,0.11129544960929533
393,-0.011795097314480613,0.2755847796142269,-0.06221752697285865,0.09728679428580746
394,-0.009923160048794913,0.27736311303623434,-0.06433619958937697,0.08257442789823961
395,-0.007325855890291304,0.2782984771600149,-0.06488024403341797,0.061435785978423106
396,-0.004801633707413198,0.2785728988824523,-0.0626697076563687,0.04054129674506597
397,0.001551052047405231,0.2783171637275207,-0.06577262777273063,-0.01207939763803581
398,0.002044017902398228,0.27622133611840755,-0.0520289535197378,-0.016690271485372218
399,0.0019701122623838933,0.27789756270688176,-0.04049276479807418,-0.016739594431653897
400,4.0001840152198624e-05,0.27860938451233397,-0.032238687526188414,-0.0011630226979505189
401,-0.002492844698727754,0.2785846938079992,-0.027911481889020706,0.019590349281478223
402,-0.010555485743995391,0.27617627318129595,-0.019522232665877937,0.08545539578148967
403,-0.013125437956455486,0.27555670996353576,-0.03073263088248268,0.10677431802333258
404,-0.014940125142049485,0.27756316850751067,-0.04310228027162566,0.1228792209313651
405,-0.015085522206316359,0.2784517544938846,-0.05376783559000842,0.12483119723235848
406,-0.013946469178473128,0.2781728887731021,-0.06173592590175758,0.11567560147795972
407,-0.011891225722417055,0.27645641082171346,-0.0668365923492047,0.09849553805799142
408,-0.009335358063615974,0.27844650592722564,-0.06835865836498556,0.07814300757892277
409,-0.00573403771536645,0.2790724342508812,-0.06737150749466991,0.04843781269425406
410,-0.0022730188109510515,0.2784504666850927,-0.0650745632974008,0.019608992186537295
411,0.0002687196145778932,0.2764021636144358,-0.05568395976371221,-0.0018887645522188516
412,0.0005779864588891912,0.2774405135184373,-0.04205613435075861,-0.0050889605043336035
413,2.942208017541297e-05,0.2763320832043215,-0.03115616162222068,-0.0010844166538176252
414,-0.0023506685033424213,0.2774659221658361,-0.02314658470115205,0.018219616068597948
415,-0.0058645170299619145,0.27634449116408427,-0.0174320190948265,0.04680814850731491
416,-0.010222294865503868,0.2773505040958041,-0.020521407945636838,0.08309412250382218
417,-0.011857633540639909,0.2762577627606678,-0.031649990066483724,0.09667480000119313
418,-0.012811229876129182,0.2780137628628755,-0.04285535796765316,0.10554145647206052
419,-0.012396334441914868,0.27704175212451937,-0.052301759449591145,0.10219830112640776
420,-0.010579817895563158,0.2768686947440889,-0.05977000938923993,0.08752170855591257
421,-0.007490254090981842,0.275761904876596,-0.06491323941736482,0.062114122795011814
422,-0.0051101626052225185,0.2781719318694665,-0.06640978864197677,0.04299070476674252
423,-0.0029874435534027275,0.2746000530565775,-0.0660740332534715,0.025162929279884547
424,-7.058117400306783e-05,0.27580522648696176,-0.061727349547481936,0.0010294880882963488
425,-0.0009796627341777733,0.2745039180922198,-0.05000307582076857,0.007962727449221996
426,-0.002633731858387233,0.27538716956523945,-0.040535530625845695,0.02112548079256081
427,-0.00490668828532624,0.27526215989566993,-0.03391410056809718,0.03943685395282794
428,-0.007638378464383442,0.2763345187441295,-0.029993713261717403,0.06182455470682652
429,-0.011956146983788803,0.2787186661374258,-0.030628718078133943,0.0980675858055478
430,-0.01305310058953408,0.2766558551411226,-0.04103304120116036,0.1068172279512749
431,-0.013363745582978925,0.2779714163556414,-0.05115014609137347,0.11020804454707639
432,-0.012822362857736292,0.27656459702128616,-0.06001914949786169,0.10565568000479492
433,-0.01123118046453741,0.2772514504315774,-0.0665464482160587,0.09308563618564947
434,-0.008515024943122942,0.2760004103313019,-0.07198053042034758,0.07072787521410477
435,-0.005551536045415913,0.27727374571471064,-0.07452729923141987,0.04672959730383353
436,-0.0025816813005911784,0.27653271832617116,-0.0749675041620037,0.022208942310256847
437,0.004055755680975136,0.2774040104375663,-0.0807634164987121,-0.03246710348199923
438,0.004357197555217246,0.278251770790378,-0.06877358330945071,-0.035622072796984545
439,0.002409208952640679,0.27612773426760556,-0.058611417107101715,-0.019781383021311005
440,-0.0003718031494458623,0.2753593010471296,-0.052068689002538804,0.002764326913975226
441,-0.005547570913165323,0.2748270259659803,-0.04678594342340148,0.044941024508077666
442,-0.014719273595448838,0.2749264529066557,-0.03839406000361123,0.11963993252179296
443,-0.01926105540541063,0.27728073267667097,-0.048751642206070755,0.1577538094123955
444,-0.020226195361217995,0.27806367291260453,-0.06078763607652604,0.16643786292206178
445,-0.02160608876376517,0.2787932402608026,-0.06899406354341409,0.17850767424432717
446,-0.019213271307964658,0.27687322735349984,-0.07616345225096666,0.1582161812638043
447,-0.015546829027014882,0.27580249825845954,-0.07961104253092799,0.12807082446857848
448,-0.025568431684030064,0.27709160349381595,-0.06742608683941853,0.21008972711694515
449,-0.021533918316158012,0.2758482690084666,-0.060872651808693945,0.17619652848048037
450,-0.0155133101892849,0.2749559058773614,-0.053750642385352876,0.12660373703730463
451,-0.010377312638162661,0.2744454172955165,-0.03494098829270342,0.08387984444327248
452,-0.006772545474601639,0.2742514349811772,-0.012376081823163076,0.053488860804455064
453,0.012648818469558546,0.2764460099384886,-0.0037193738783116714,-0.1061335689601532
454,-0.06958340390984886,0.2622520809543918,-0.3974985581757835,0.5439537096142087
455,0.030083341557385686,0.2793033813188373,0.07016054508682146,-0.25210334081266156
456,0.03162593749243351,0.2801775273552011,0.07960617428551586,-0.26539698082564556
457,0.03271134981239603,0.28169385022604204,0.08131931405171144,-0.2754468615867088
458,0.03186885582267876,0.279775303398916,0.07732053597550248,-0.26697044583665624
459,0.01421489980378911,0.28163121864560203,0.02064896658964699,-0.12141702196619783
460,0.010192839451001521,0.2827342552528271,0.004740960345259282,-0.08766901705013888
461,0.004452911487484823,0.2830208085023871,-0.020875800502722086,-0.03875948106737363
462,-0.0009081635084187216,0.28283574562371794,-0.047070709757520035,0.007135435386471819
463,-0.005481727409915807,0.2819271941720757,-0.07074769542327886,0.046143204874636176
464,-0.00547058225871753,0.28237008275760467,-0.09820228773341455,0.04702328772631212
465,-0.010621716681525981,0.28205884356863337,-0.10037987348960087,0.08993697190392062
466,-0.014624241641644175,0.27987273491796305,-0.10023946383626026,0.12228583936765658
467,-0.01756248506569713,0.2809860632151372,-0.1005284587287747,0.14695134224566156
468,-0.019973597687057722,0.28084920510153843,-0.0998057942585433,0.16674930384631603
469,-0.026654430990734872,0.2778767918162413,-0.0882839204765844,0.21935827772476582
470,-0.02441797662657546,0.2795205737123836,-0.09786357020905712,0.20249227518427423
471,-0.022672041388496524,0.2780882976926147,-0.10375995687940076,0.18770221823435268
472,-0.020394795026395057,0.28078322984873444,-0.10452909186534498,0.17073464081222722
473,-0.03225779627178389,0.28075028659285106,-0.09073813260542352,0.2673917011175845
474,-0.02740865807542077,0.2819747763512258,-0.08777847010009054,0.2286549042392081
475,-0.023199619017249297,0.2811326334034449,-0.07934063989983997,0.19343384477613504
476,-0.017594918110523602,0.2785246330651928,-0.06936804604944768,0.14582925469255487
477,0.08531626566588135,0.24079993574783592,0.3743127021930377,-0.6522256660991954
478,-0.028334024817643032,0.28093103832199956,-0.07013097467702778,0.23542164884385727
479,-0.01189301745460721,0.28206546360585166,-0.0653194578318903,0.10015262475428008
480,-0.011820406203710197,0.281551760783251,-0.05111276942278664,0.09878735378309343
481,-0.01217811946047112,0.28305631482605376,-0.04023986385476519,0.10172475530028818
482,0.0010720056737157082,0.2822720292288638,0.013842152937058927,-0.012014644613564409
483,0.002314610489909246,0.2829942962007257,-0.008895698679509678,-0.021338921789658096
484,0.002732869081673589,0.2834645900985811,-0.012405659497204624,-0.024702727723835752
485,0.0029561360894030998,0.2832809122463968,-0.017572536648884807,-0.02632872947866164
486,-0.08984321843974699,0.23070243264799017,-0.44246654627437465,0.6814741754454015
487,0.01610828799060386,0.284500631434982,0.013205690604877418,-0.13854629751562866
488,0.019098847151317076,0.2850311330789652,0.010908569046705452,-0.16377228010334688
489,0.02161309981522042,0.2876661040023877,0.010517111763761022,-0.1863236056432942
490,0.024202256836211116,0.2868119644203789,0.009604232937022061,-0.20764600179045592
491,0.013253969377893502,0.28439606993853994,-0.03937368785869921,-0.11255102285598617
492,0.010433821108847718,0.283283133201515,-0.031457018851682506,-0.08877657179658938
493,0.00429627473127988,0.28454840839128076,-0.0338474494490697,-0.03735298607202569
494,-0.00320846749737816,0.28513130499569145,-0.04095388921604126,0.026230218599373037
495,-0.010636646383402755,0.2821565127714822,-0.049914584984321664,0.08838088072103827
496,-0.017408432078766366,0.28428358121072067,-0.05752891664849358,0.1459824182074298
497,-0.020610698796976662,0.28489962507507877,-0.07525557547802464,0.17361461371360815
498,-0.023001703192431486,0.28448830947144105,-0.09004197562043714,0.19378495745447746
499,-0.023748106350089396,0.2850468571016616,-0.09939040636336927,0.20069331463777806
500,-0.022842322484715603,0.28504291264400156,-0.10394249001413414,0.1933990273784755
501,-0.0206071395696312,0.28381812392091926,-0.10533081018277812,0.17434262633671455
502,-0.016218102376281452,0.2809911793613214,-0.10277362559514813,0.13668955514957623
503,-0.011819527869107612,0.2826916679898483,-0.09750958920767516,0.10076225649188539
504,-0.005715428881500846,0.2832006767477354,-0.09220827060477177,0.04969445856535106
505,-0.0014092776821349985,0.2830064214800164,-0.07917298566496811,0.01303159395740141
506,-0.00011393983727588513,0.28370133175340884,-0.06059572205833774,0.0013897766504933618
507,-0.001367494194884428,0.28221412136626517,-0.04381418216959787,0.011286313596054259
508,-0.0026790997207429565,0.28162395267660995,-0.030508642817636655,0.02166802053705566
509,-0.006703160016689075,0.2789454776420057,-0.020423395879220152,0.05447971526212879
510,-0.010393851839561999,0.2803766009713106,-0.02014734934914486,0.08548570789892909
511,-0.011773744577306976,0.2786155545943627,-0.028506250263859556,0.09677869934642423
512,-0.01224690472666031,0.28084580908229173,-0.03722603051929241,0.10176572358732908
513,-0.0118802983446291,0.28063600387975624,-0.04550708519366253,0.09902120048878225
514,-0.010332820379746716,0.278004545632445,-0.051342069013401215,0.08572707635620526
515,-0.007613766319140643,0.27749729964114306,-0.055544269962524595,0.06339769407687806
516,-0.004333847065977009,0.2761752428768456,-0.05763915009811171,0.036287870186230475
517,-0.0006815057303538449,0.2793142248648482,-0.05854710241553107,0.006314300099973566
518,0.0024802084132664647,0.27914347715941873,-0.057780163969880505,-0.02002021755300047
519,0.0017271350646036318,0.27746057896511017,-0.04432672405857829,-0.014262570922908387
520,-0.00010076159742540818,0.2764354725908131,-0.032369135761172174,0.000305822241257661
521,-0.003570585445595353,0.27859390445646726,-0.02224270412966689,0.028665280204285822
522,-0.008025505063791908,0.2796766651206304,-0.014553528773348035,0.0654939202468488
523,-0.012979022752301247,0.28056896270861664,-0.009413852262269984,0.10674763353626611
524,-0.014005221351396816,0.27975948756879787,-0.0204118333475094,0.11538619699948821
525,-0.015558786350341924,0.2775617565947374,-0.028760587574225838,0.12774687141880875
526,-0.015905938719568823,0.2763897492896427,-0.03589272523043974,0.1304644488147565
527,-0.014840060658986232,0.27603651221207315,-0.04115857975244808,0.12191086882665243
528,-0.011190573290414793,0.2764129888891231,-0.044578978197620245,0.09230009251225692
529,-0.007907027381511928,0.2775509148435595,-0.04381128268539669,0.06558815928487474
530,-0.0039482822712503165,0.2763457791014318,-0.04270041338205033,0.03277789999474507
531,0.00025608384786593663,0.27911006904899577,-0.040594179101447025,-0.0019571918448408098
532,0.0066505609410326735,0.27963772320943736,-0.04297342675369009,-0.05519156698602967
533,0.005618022786345471,0.2790579378199737,-0.029336727522661477,-0.04704250451063417
534,0.002920137562503315,0.2767026637603821,-0.018237360278533288,-0.024900703695965032
535,-0.0007362432881671225,0.27650900057088784,-0.010888947364833257,0.004930059374072551
536,-0.0060315124131705405,0.2778902454724354,-0.006446636630556668,0.04861416940905802
537,-0.014228383515164268,0.27872315598521413,-0.00031508608464037025,0.11647959935254547
538,-0.016526849526668164,0.2790334379887334,-0.012403582320246187,0.13606117328638823
539,-0.017683555078439196,0.27895969723003244,-0.023288386313168985,0.145997689655269
540,-0.019114489343182203,0.2774085781767681,-0.03071303912724943,0.15744674718011029
541,-0.016455455358772877,0.2783777129655189,-0.03608776664134439,0.13627780249288962
542,-0.013755119558540103,0.27992758078048574,-0.036527595579627814,0.11474046213724243
543,-0.03231448854875384,0.2782824044550577,-0.017186102991786356,0.2660056635892019
544,-0.029474481656198433,0.2795022127457374,-0.011187305225888622,0.24370983813895863
545,-0.02593291994075878,0.28061048553404555,-0.0011371478260002732,0.21521509284474766
546,-0.0237422288926777,0.279834254054408,0.013468519578452742,0.19648500046584588
547,-0.01794082515576702,0.28056905983769825,0.028919288257782227,0.14835302859199948
548,0.007885571068501265,0.28244374315829973,0.03207745695107178,-0.06728829205039231
549,0.013467686587443305,0.2826560836368462,0.05220780673261061,-0.11456572498408964
550,0.01922698514977203,0.28166414504905696,0.06736840194105298,-0.16241293972071966
551,0.02270904665047407,0.27984253591809133,0.07749322534596104,-0.19035108883742907
552,0.021883793042500356,0.280126109263643,0.08300266658329747,-0.1838193039856722
553,0.022472336002378832,0.27816410329840596,0.07983940396917433,-0.18763282261819153
554,0.021314149346182705,0.28034780270443044,0.07022895188697476,-0.17935097644986372
555,0.01953675884352139,0.2786147387767514,0.05701616896561745,-0.16379893277594537
556,0.01739747822828192,0.27932534983375834,0.04076204652051274,-0.14637643475343323
557,0.013202694473385368,0.27922035683292695,0.02389198736744902,-0.11141235190843313
558,0.008619473368806162,0.27759344424010557,0.00685335244406815,-0.0727056117285933
559,0.0025892064862007556,0.27811715100921786,-0.008681204657989383,-0.02247508296077117
560,-0.003081334706688088,0.2773408029592122,-0.024261229300265086,0.024912917848560312
561,-0.009046771063803489,0.2785850611813932,-0.037995957135819936,0.07487882244654019
562,-0.012787576511999724,0.27912102270883415,-0.05072526513356479,0.10632571321236367
563,-0.015752412380901363,0.2772946658473846,-0.06118862594149732,0.13039153650564084
564,-0.018289740430048915,0.2797046547438016,-0.0687318177142231,0.15261155235229096
565,-0.020382630173685672,0.2798917160837875,-0.07182480571927385,0.1701913206692893
566,-0.02216770413287849,0.27935055360606925,-0.03361044019283099,0.18390111362357614
567,-0.020101838162257205,0.27698848624638234,-0.0016733349388573515,0.16518934448876488
568,-0.01672757099604636,0.2784013094971203,0.032262245619051555,0.13750924917916776
569,-0.010518460695154101,0.277590444072087,0.06748244795539904,0.08499885292866069
570,-0.002573884923474329,0.2777417525935326,0.10304347841747585,0.018207908188289216
571,0.00825274391345519,0.2777033164397004,0.09958173107202128,-0.07087430755394514
572,0.016198196709982415,0.27970180367715936,0.10492934668917542,-0.13685881147817913
573,0.022148007754968585,0.2797964084185387,0.11034043351656919,-0.18571053468852008
574,0.026368393413473284,0.2801261544486626,0.11255464257476433,-0.22036472935785734
575,0.029292130710137514,0.27770151658143066,0.11147794549719947,-0.24240107063654634
576,0.029226695577530964,0.2794328474386165,0.10782337095434968,-0.24318950969347666
577,0.02453083562996445,0.2778093884060104,0.11330047351617623,-0.20438017613769985
578,0.0176439126858989,0.27913448732650853,0.11353064328176288,-0.149290082945896
579,0.0110217611198407,0.2772003853012634,0.10616266895539184,-0.0943690859857403
580,0.003325760264732163,0.2796446806854096,0.0979308690907601,-0.031187626832182215
581,-0.0038276989480512612,0.2789361355448995,0.08822044530916173,0.02854224731532518
582,-0.006715087020272281,0.2771641050308056,0.06768448110369718,0.05301110535984545
583,-0.00780561855064481,0.27796079046263844,0.052010433185159854,0.06277983852613313
584,-0.008670566657843739,0.27885547445349296,0.0443478414857168,0.07046132899626334
585,-0.007554593560171398,0.276977729416501,0.03891260472454405,0.06107222686789211
586,-0.00521506214227178,0.2782628304897222,0.03772336464004411,0.04202401182039558
587,-0.0024756855754190423,0.27638022026942904,0.03840757764731961,0.01922425230346992
588,0.001178030756726496,0.2760713523036646,0.03965483824117655,-0.010868277716604756
589,0.005195211702444419,0.2778100244582632,0.0420077709854354,-0.044195036234196336
590,0.00541838773470971,0.27723456872507063,0.0552793338716242,-0.04646074384727958
591,0.005096817682630192,0.2778957312273385,0.06677443019816565,-0.04434645985050902
592,0.004068764671181046,0.27621669114362357,0.07613866150535387,-0.03606155217473506
593,0.002295892193461191,0.27642311075616816,0.08269451941851003,-0.02176218619277836
594,-0.0002136940088420671,0.2784425724027168,0.087450051079486,-0.0012570224948280757
595,0.00010917529773376342,0.27793501247849184,0.08068579839516588,-0.0036512001658213023
596,0.00046533742088637975,0.27599360032027387,0.07462893825254469,-0.006312040162250118
597,0.001306065194517949,0.27761144215496525,0.06876316118137993,-0.013005259105203153
598,0.0025435873745681165,0.2758560851661213,0.06404033398416686,-0.022898067521861968
599,0.004553014553738592,0.2750112138885131,0.05943965306403243,-0.03909885838399068
600,0.006590419579715915,0.2758354871793157,0.05583224860737346,-0.05575534303177318
601,0.008344171410755774,0.27706686874804504,0.052345020022812605,-0.07025584289579691
602,0.009538164669504124,0.27546882496294933,0.04948162922113397,-0.07960100305771287
603,0.00987247407465553,0.2755512357002429,0.04664143673340959,-0.08227658207950611
604,0.009130181045890981,0.27764707590233834,0.04337575815378614,-0.07658699767058451
605,0.007899079343873126,0.2777342493497713,0.039258626622768134,-0.06633356547451597
606,0.006121685900773416,0.275797938037721,0.03454115426552562,-0.05121684365993415
607,0.004092085590568859,0.2748770370784905,0.029375832774235278,-0.0342791381189919
608,0.0020405133093762684,0.2745533194838206,0.024264717395965363,-0.01727427952392147
609,0.0001271370682401728,0.27708382325668984,0.01981845536340643,-0.0014479225192067402
610,-0.0013952561692766989,0.2778638489628227,0.01615075352515305,0.011286958655512346
611,-0.002352447215319831,0.2781748980478385,0.013580313798229326,0.019330782305209362
612,-0.002868453570195126,0.2760334175115929,0.012074889109214837,0.023520308369888547
613,-0.002880174481175604,0.27508769016997564,0.011628803624660122,0.023599054972042146
614,-0.002485193952556097,0.2746005220813668,0.012308139610524904,0.02033735458934712
615,-0.001963555010107319,0.277711463897369,0.014012127068383506,0.01620077464289862
616,-0.0011533150137930115,0.2775249695816441,0.01613263494914463,0.009455740214722777
617,-7.523043932114176e-05,0.27782447058551796,0.018217895511497773,0.0005076841927929223
618,0.0010946491918799783,0.27580046336302194,0.020603171910863693,-0.009176628358836465
619,0.0020398445237312336,0.2790920727127898,0.023329921906167783,-0.017195897573491076
620,0.003265476249088851,0.27904494250131273,0.025303734957219604,-0.02743824032225851
621,0.004333598189067929,0.2763252289668386,0.027061208404631998,-0.0360682721370139
622,0.005024789833791062,0.27519894985088716,0.028346964474565084,-0.04166317570496552
623,0.005274202992809965,0.27494789090463506,0.02907040077042211,-0.043701475293820964
624,0.005524707904691568,0.2752008871415674,0.02870383425147338,-0.045785060087826984
625,0.005194778041671206,0.277665694637077,0.028084448568279186,-0.0433883436276157
626,0.0044651793069034025,0.2775624302931145,0.027082297385959464,-0.03731228714517232
627,0.0035477686087306806,0.2758960454541213,0.026106461534880054,-0.029549237126550467
628,0.0028040701197749604,0.2746695728375707,0.024863986397463123,-0.023314629549793287
629,0.0017630528568439835,0.2774045718488742,0.023869657037835168,-0.014868524170299787
630,0.0006839382039113984,0.27521298784439463,0.02329430755236217,-0.005874966940035742
631,-7.750263495729527e-05,0.27715090539106224,0.022990002986489344,0.0004045083889598482
632,-0.00029683876122252046,0.275459412709471,0.022907668744778675,0.0022146042599917332
633,-0.00019228696831089916,0.2743968846394916,0.023192166424280458,0.0013504985683493436
634,0.00045206760330919335,0.27484008209009597,0.023915103047670527,-0.003960196479632538
635,0.0014688213169026171,0.2762885120449752,0.024945794891038986,-0.012395121130253532
636,0.002426338829371746,0.27773145961691786,0.02643576459297492,-0.020423597041256902
637,0.0033216570605887324,0.2759904746028366,0.027980216689741155,-0.027734488396816026
638,0.003713927886279598,0.27702390442026376,0.02967042239777129,-0.03110654752779407
639,0.004086180914514529,0.2777554842764375,0.03081323938170044,-0.03429057792716826
640,0.004310957718054688,0.2763435467759961,0.03127280686226186,-0.036009216370782006
641,0.004308461841594701,0.277103496303611,0.03145627487810998,-0.03608043859309032
642,0.004107215360089908,0.2759855867553013,0.03136755320957718,-0.03430521720463186
643,0.0037280451827458464,0.277785223965537,0.0309911554837754,-0.03134323021350701
644,0.003295238519222752,0.27805736985727697,0.030414488797703143,-0.0277671772931341
645,0.0027956990895463456,0.27585346677552525,0.02988417192796078,-0.023456442393697947
646,0.002587620871218252,0.27692963879171045,0.028980225160864848,-0.021792491493773453
647,0.002469289145981078,0.27520031681517426,0.028255290828894886,-0.020691034537764864
648,0.002500689481235097,0.2768118160939951,0.027616220253889878,-0.02104130486467877
649,0.0023097787910113243,0.27506027662546945,0.027334749272540648,-0.019350332579009526
650,0.002207665525190804,0.2755070347417081,0.02728278642280202,-0.018528706857416852
651,0.002059764021715148,0.27659326097810394,0.027245217788788523,-0.017354059348697427
652,0.002118966221705038,0.2752061513325454,0.027271313135486253,-0.017756203531462712
653,0.002143536511738793,0.2750409776963111,0.02749807774500823,-0.01794672851093127
654,0.002200535684131751,0.2768566598824957,0.027951251731735738,-0.018527956621992418
655,0.0022364919400500076,0.2753238272905384,0.028435271306591403,-0.01875119130540385
656,0.002268276345808501,0.27675248557882537,0.029178994601466002,-0.019114913712278594
657,0.0021808012029410602,0.27527236285127316,0.030068086981486886,-0.018338200407042222
658,0.0023034615151804883,0.2743957077535966,0.030783677986107705,-0.019321566466430733
659,0.002575172054845514,0.27530904443908605,0.03133047365645325,-0.021630289927409674
660,0.0028947989230688363,0.2765787554289215,0.03193654108889632,-0.024379662130245
661,0.00316730020162502,0.27526647023248685,0.03246305340917388,-0.026551101869131222
662,0.003356648311432401,0.27650050331141285,0.03283583777994181,-0.028232223673597696
663,0.0034411223215119434,0.2757008102452692,0.0331524454587111,-0.028874454697078566
664,0.0035153396551209385,0.2783559134973441,0.03331801553315472,-0.029733532274622384
665,0.0035232137792876837,0.27895174805898665,0.033329688792548495,-0.029862287947053215
666,0.003280188675268006,0.2783688772193881,0.033291851119031435,-0.027800049607896647
667,0.00317393222090128,0.2795132614598856,0.03295987909984888,-0.027011757904763085
668,0.0034552329103892253,0.2789968744559448,0.03266110955183876,-0.02931652139235396
669,0.001956094983670952,0.2797892679529664,0.04123888524031827,-0.017292895004187757
670,0.0009012459914136224,0.2765212041895712,0.04899164070070583,-0.008797710587909405
671,-5.008864822638185e-05,0.27846097897215083,0.055978451317002964,-0.0012716702748803651
672,-0.001073827888152224,0.27807595463474954,0.06240044226126429,0.006933350289756654
673,-0.0022460424720621374,0.27675933751149945,0.06838365564351534,0.016327156990291337
674,-0.0014122058263330284,0.27744148697025034,0.06528845040230635,0.0096266179549533
675,-0.0005398788318515625,0.2761568113993602,0.06295496113261834,0.0025362380734275333
676,0.0009822971958934634,0.27765688826385404,0.060734711836801125,-0.009886878259728624
677,0.002799944721637543,0.27638832156930976,0.05900778858648437,-0.024710370382531453
678,0.005039530947630805,0.2773013505178382,0.057182907308174435,-0.04314400102435393
679,0.007093759272930728,0.27588908453777067,0.055670381580682715,-0.05974151498395028
680,0.008625571897465337,0.27713066788529306,0.054003829875910014,-0.07249649407471653
681,0.00974438227658485,0.27769779422054414,0.052820756079086095,-0.08181093702128069
682,0.008819734356580209,0.27656923046389964,0.05932567954607748,-0.07424866771538137
683,0.007030779509849816,0.2783768591149974,0.0651245002453038,-0.060163800603767
684,0.004704038906316514,0.27838843523783596,0.06932319943217635,-0.04115313221310731
685,0.0022507249965160836,0.2761136880231629,0.07249468025378292,-0.020909673685457972
686,-0.000377974001868924,0.277278992452859,0.07459840417760688,0.0006155345620843927
687,-0.0011121320262422738,0.2779944620940963,0.06848219955770674,0.006942824412091976
688,-0.001602182807135273,0.27640343275516943,0.06286585447276138,0.011182865479142861
689,-0.0012216560092989496,0.2773579299156547,0.05786939927423873,0.008309155770419326
690,3.479363717584385e-06,0.2778843041625853,0.0531116003145371,-0.0015793687553267773
691,0.0019450752205098579,0.2783463396682543,0.04943441146156147,-0.017492993105168834
692,0.003795364762855487,0.2766401794511929,0.047216260705340574,-0.03253031859630468
693,0.005421654068548961,0.2772924458464551,0.04597089496769513,-0.045936014214669856
694,0.006592204194319474,0.2793986530207897,0.04564840979907103,-0.05591629177903711
695,0.005726497185980633,0.27953369035456305,0.05144969713273895,-0.04899255667400453
696,0.004336757939229854,0.2799125685989217,0.058733958833670386,-0.037803347096947
697,0.0029871287566953842,0.28013468853108814,0.06466057831062244,-0.026874288429161338
698,0.0015952359594907217,0.2790896123528486,0.06969898847512468,-0.01549375990500538
699,0.00014783987600910963,0.27605581677631946,0.07425314326604848,-0.003694215433075644
700,0.00013433882919152335,0.2756846635227239,0.0728757127847075,-0.003550248360039457
